21;48;4
21;48;18
21;48;20
21;48;21
21;48;22
21;58;21
21;59;2
21;61;8
21;61;13
21;61;14
21;63;8
21;84;19
21;110;1
21;110;2
22;8;11
22;8;12
22;9;26
22;9;40
22;14;27
22;16;102
22;47;7
23;2;5
23;2;25
23;2;82
23;2;103
23;2;126
23;2;202
23;2;212
23;2;218
23;2;221
23;2;223
23;3;57
23;3;148
23;3;179
23;3;198
23;3;199
23;4;39
23;4;67
23;4;68
23;4;122
23;4;146
23;4;152
23;4;162
23;4;170
23;4;173
23;4;175
23;5;9
23;5;66
23;5;85
23;6;127
23;7;43
23;7;44
23;7;49
23;7;128
23;7;165
23;7;170
23;8;74
23;9;20
23;9;72
23;9;88
23;10;9
23;10;26
23;10;64
23;10;98
23;11;11
23;12;57
23;13;18
23;13;29
23;14;23
23;14;51
23;15;45
23;15;46
23;15;47
23;15;48
23;16;30
23;16;31
23;16;32
23;16;41
23;16;97
23;18;2
23;18;30
23;18;31
23;18;88
23;18;107
23;19;60
23;19;61
23;19;63
23;19;96
23;20;75
23;20;76
23;20;112
23;20;132
23;22;14
23;22;23
23;22;50
23;22;54
23;22;56
23;22;58
23;22;59
23;23;1
23;23;58
23;23;61
23;23;102
23;23;111
23;24;52
23;25;15
23;25;75
23;29;9
23;29;58
23;30;15
23;30;45
23;31;8
23;31;9
23;32;17
23;32;19
23;33;35
23;33;43
23;33;44
23;33;47
23;33;71
23;33;73
23;34;4
23;34;37
23;35;7
23;35;33
23;35;34
23;35;35
23;36;11
23;36;26
23;36;27
23;37;40
23;37;41
23;37;61
23;37;105
23;37;110
23;37;121
23;37;131
23;37;160
23;37;172
23;37;181
23;38;25
23;38;49
23;38;50
23;39;10
23;39;17
23;39;20
23;39;22
23;39;33
23;39;34
23;39;35
23;39;61
23;39;74
23;40;40
23;40;51
23;41;8
23;41;18
23;41;30
23;41;31
23;41;32
23;42;22
23;43;35
23;43;70
23;43;72
23;43;73
23;44;51
23;44;52
23;44;53
23;44;54
23;44;55
23;44;56
23;44;57
23;45;30
23;46;14
23;46;16
23;46;31
23;47;2
23;47;12
23;47;17
23;47;36
23;48;5
23;48;17
23;48;23
23;48;29
23;49;3
23;49;15
23;50;31
23;51;15
23;51;16
23;52;17
23;52;18
23;52;19
23;52;20
23;52;22
23;52;23
23;52;24
23;52;27
23;54;13
23;54;14
23;54;35
23;54;54
23;54;55
23;55;46
23;56;12
23;56;24
23;56;89
23;56;91
23;57;7
23;57;10
23;57;12
23;57;19
23;57;21
23;57;28
23;58;22
23;61;10
23;61;11
23;61;12
23;61;13
23;61;14
23;64;9
23;64;11
23;65;11
23;66;8
23;67;12
23;68;34
23;69;21
23;69;24
23;70;35
23;71;4
23;72;13
23;72;16
23;74;40
23;76;5
23;76;6
23;76;11
23;76;12
23;76;13
23;76;14
23;76;15
23;76;16
23;76;17
23;76;18
23;76;19
23;76;20
23;76;21
23;76;22
23;77;41
23;77;42
23;77;43
23;77;44
23;78;31
23;78;34
23;78;35
23;78;36
23;79;41
23;80;38
23;80;39
23;82;13
23;83;18
23;83;19
23;83;20
23;83;22
23;83;23
23;83;24
23;83;25
23;83;28
23;83;34
23;83;35
23;84;8
23;84;9
23;84;25
23;85;11
23;87;14
23;88;8
23;88;9
23;88;10
23;88;11
23;88;12
23;88;13
23;88;14
23;88;15
23;88;16
23;89;27
23;89;28
23;89;29
23;89;30
23;90;18
23;91;9
23;92;6
23;92;7
23;92;17
23;95;6
23;98;7
23;98;8
23;101;7
23;103;3
24;6;116
24;7;102
24;8;26
24;26;8
24;26;67
24;26;103
24;26;121
24;26;139
24;26;158
24;26;174
24;26;190
96;2;164
96;6;1
96;6;14
96;6;75
96;6;76
96;6;77
96;6;78
96;6;95
96;6;97
96;6;99
96;7;54
96;7;57
96;7;185
96;10;3
96;10;5
96;10;6
96;10;31
96;10;67
96;10;101
96;12;101
96;12;105
96;13;2
96;13;3
96;13;4
96;13;12
96;13;13
96;13;17
96;14;10
96;15;16
96;15;19
96;15;20
96;15;22
96;16;3
96;16;10
96;16;11
96;16;13
96;16;14
96;16;15
96;16;16
96;16;48
96;16;66
96;16;67
96;16;68
96;16;69
96;16;78
96;16;79
96;16;81
96;20;54
96;21;30
96;21;31
96;21;32
96;22;61
96;23;80
96;23;84
96;24;43
96;24;44
96;25;45
96;25;46
96;25;47
96;25;48
96;25;49
96;25;53
96;25;54
96;25;59
96;25;61
96;25;62
96;26;8
96;26;24
96;26;28
96;26;184
96;27;60
96;27;61
96;27;63
96;27;64
96;28;73
96;29;19
96;29;44
96;29;51
96;29;61
96;30;19
96;30;20
96;30;21
96;30;22
96;30;23
96;30;24
96;30;25
96;30;27
96;30;37
96;30;46
96;30;48
96;31;10
96;31;20
96;31;25
96;31;29
96;31;31
96;34;9
96;35;3
96;35;9
96;35;12
96;35;13
96;35;27
96;35;41
96;36;33
96;36;37
96;36;38
96;36;39
96;36;40
96;36;41
96;36;71
96;40;81
96;42;28
96;42;32
96;42;33
96;43;9
96;50;6
96;50;7
96;50;9
96;50;10
96;50;11
96;51;20
96;51;21
96;51;49
96;52;35
96;52;36
96;52;37
96;52;38
96;55;5
96;55;6
96;55;7
96;56;58
96;56;59
96;56;60
96;56;61
96;56;63
96;56;64
96;56;65
96;56;68
96;56;69
96;56;70
96;56;71
96;56;72
96;57;4
96;57;6
96;57;17
96;67;2
96;67;3
96;67;4
96;67;19
96;67;30
96;78;6
96;78;7
96;78;8
96;78;10
96;78;11
96;78;12
96;78;13
96;78;14
96;78;15
96;79;28
96;79;29
96;79;31
96;79;32
96;88;17
96;88;18
96;88;19
96;88;20
96;91;5
96;91;6
97;2;74
97;3;83
97;5;17
97;5;18
97;5;120
97;6;59
97;6;73
97;10;66
97;22;18
97;41;11
97;55;6
97;84;2
97;84;5
97;99;5
98;7;143
99;2;21
99;2;131
99;2;139
99;3;51
99;3;193
99;5;28
99;5;72
99;5;117
99;6;45
99;6;71
99;6;100
99;6;102
99;6;162
99;6;163
99;6;164
99;7;54
99;7;61
99;7;67
99;7;104
99;7;121
99;7;172
99;9;129
99;10;3
99;10;10
99;10;37
99;11;34
99;13;16
99;13;30
99;18;14
99;18;38
99;18;51
99;19;36
99;19;65
99;21;22
99;21;56
99;22;66
99;26;24
99;26;26
99;26;28
99;26;47
99;26;48
99;26;77
99;26;109
99;26;127
99;26;145
99;26;164
99;26;180
99;26;192
99;27;8
99;27;26
99;27;44
99;27;91
99;28;30
99;29;61
99;32;2
99;35;13
99;37;5
99;37;87
99;37;182
99;38;66
99;39;75
99;40;27
99;40;62
99;40;64
99;40;65
99;40;66
99;41;9
99;42;15
99;42;53
99;43;9
99;43;46
99;43;64
99;43;82
99;44;7
99;44;8
99;45;36
99;46;13
99;51;23
99;53;49
99;55;17
99;56;80
99;59;16
99;69;43
99;69;52
99;70;40
99;78;37
99;79;19
99;81;29
99;83;6
99;106;3
99;113;1
99;114;1
100;1;5
100;2;21
100;2;22
100;2;83
100;2;126
100;2;131
100;2;132
100;2;133
100;2;136
100;2;139
100;2;163
100;2;177
100;2;255
100;2;256
100;2;285
100;3;2
100;3;6
100;3;18
100;3;62
100;3;64
100;3;67
100;3;79
100;3;80
100;3;83
100;3;84
100;3;110
100;3;114
100;4;36
100;4;39
100;4;87
100;4;171
100;5;73
100;6;19
100;6;71
100;6;79
100;6;102
100;6;106
100;6;151
100;6;162
100;6;163
100;7;59
100;7;65
100;7;70
100;7;73
100;7;85
100;7;140
100;7;158
100;9;18
100;9;31
100;9;129
100;10;3
100;10;30
100;10;31
100;10;32
100;10;90
100;10;104
100;10;105
100;11;2
100;11;14
100;11;26
100;11;50
100;11;61
100;11;84
100;12;37
100;12;38
100;12;39
100;12;40
100;12;108
100;13;14
100;13;15
100;13;16
100;13;30
100;13;33
100;13;36
100;14;52
100;16;2
100;16;22
100;16;36
100;16;48
100;16;49
100;16;51
100;16;52
100;16;73
100;17;22
100;17;23
100;17;39
100;17;111
100;18;14
100;18;26
100;18;38
100;18;110
100;19;35
100;19;36
100;19;65
100;20;8
100;20;14
100;20;98
100;21;22
100;21;24
100;21;25
100;21;29
100;21;108
100;22;34
100;22;62
100;23;23
100;23;32
100;23;59
100;23;91
100;23;116
100;23;117
100;24;55
100;25;68
100;26;47
100;26;48
100;26;77
100;27;25
100;27;26
100;28;70
100;28;71
100;28;72
100;29;16
100;29;46
100;29;63
100;34;22
100;34;24
100;34;33
100;35;3
100;36;23
100;37;4
100;37;35
100;38;65
100;39;3
100;39;4
100;39;6
100;39;64
100;39;66
100;40;12
100;40;14
100;40;62
100;40;65
100;40;66
100;41;6
100;41;37
100;43;45
100;43;64
100;43;84
100;44;8
100;47;19
100;51;51
100;52;43
100;59;22
100;59;23
100;60;4
100;64;13
100;71;3
100;72;2
100;72;18
100;72;20
100;73;9
100;98;5
100;112;1
100;112;4
100;114;3
101;7;54
101;10;3
101;11;7
101;20;5
101;23;86
101;23;116
101;25;59
101;32;4
101;39;75
101;40;15
101;57;4
101;69;17
101;85;15
102;2;22
102;2;116
102;3;18
102;3;79
102;3;80
102;4;171
102;6;100
102;6;101
102;10;68
102;13;30
102;14;30
102;16;17
102;16;20
102;16;21
102;16;57
102;17;40
102;17;42
102;17;43
102;17;111
102;18;4
102;19;35
102;19;89
102;19;90
102;19;92
102;21;17
102;21;22
102;21;26
102;23;91
102;25;2
102;26;98
102;26;213
102;27;59
102;27;60
102;27;61
102;27;62
102;27;63
102;27;64
102;28;68
102;34;22
102;34;27
102;34;33
102;35;40
102;37;4
102;37;152
102;37;153
102;37;158
102;37;159
102;37;180
102;39;4
102;41;9
102;43;19
102;43;81
102;43;82
102;52;39
102;52;43
102;53;23
102;53;27
102;72;3
102;72;20
102;112;1
102;112;3
102;112;4
103;4;165
103;6;149
103;6;156
103;6;157
103;7;73
103;7;74
103;7;172
103;8;42
103;10;34
103;10;35
103;20;134
103;31;11
104;3;154
104;12;83
104;22;15
104;33;10
105;2;79
105;2;80
105;2;94
105;2;111
105;2;116
105;2;169
105;3;24
105;3;75
105;3;78
105;3;94
105;3;181
105;3;183
105;4;48
105;4;50
105;4;171
105;5;18
105;5;64
105;5;72
105;5;73
105;5;103
105;6;21
105;6;24
105;6;91
105;6;93
105;6;100
105;6;136
105;6;137
105;6;138
105;6;139
105;6;140
105;6;144
105;6;148
105;6;150
105;7;28
105;7;33
105;7;37
105;7;53
105;7;152
105;7;169
105;9;30
105;9;31
105;10;17
105;10;18
105;10;38
105;10;59
105;10;60
105;10;66
105;10;68
105;10;69
105;11;13
105;11;18
105;11;21
105;11;35
105;11;50
105;16;35
105;16;56
105;16;57
105;16;62
105;16;105
105;16;116
105;17;42
105;17;73
105;18;5
105;18;15
105;19;34
105;19;35
105;19;88
105;19;91
105;20;61
105;20;88
105;21;18
105;21;21
105;21;24
105;21;26
105;21;43
105;23;91
105;23;117
105;28;36
105;29;13
105;29;68
105;32;3
105;34;22
105;35;40
105;37;86
105;37;125
105;37;149
105;37;150
105;37;151
105;37;152
105;37;153
105;37;158
105;38;27
105;39;3
105;39;38
105;39;43
105;40;35
105;41;23
105;43;15
105;43;16
105;43;17
105;43;19
105;43;81
105;44;34
105;44;35
105;46;4
105;46;5
105;46;28
105;52;39
105;53;21
105;53;27
105;61;7
105;62;6
105;69;44
105;72;4
105;72;5
105;79;24
106;6;131
106;7;94
106;13;11
106;17;15
106;17;16
106;22;18
106;26;208
106;35;24
106;35;43
106;47;7
106;48;23
106;58;21
107;6;91
107;6;101
107;6;103
107;17;111
107;19;65
107;20;5
107;20;50
107;21;23
107;25;59
107;28;88
107;30;27
107;35;41
107;39;67
107;42;11
107;55;27
107;112;1
107;112;2
107;112;3
107;112;4
108;2;255
108;5;64
108;17;1
108;19;64
108;21;17
108;23;115
108;44;38
108;50;38
108;91;15
109;2;255
109;6;132
109;7;7
109;19;64
109;20;52
110;2;218
110;4;104
110;17;57
110;18;44
110;39;9
111;2;254
112;2;255
112;6;51
112;6;70
112;6;94
112;32;4
112;34;23
112;39;44
112;82;19
113;2;255
113;10;3
113;20;109
113;21;28
113;34;23
113;53;26
114;1;4
114;2;107
114;2;116
114;2;142
114;2;255
114;2;284
114;3;26
114;3;109
114;3;129
114;3;154
114;3;180
114;3;189
114;4;53
114;4;126
114;4;131
114;4;132
114;4;170
114;4;171
114;5;17
114;5;18
114;5;40
114;5;120
114;6;12
114;6;13
114;6;73
114;6;101
114;7;54
114;7;158
114;9;116
114;10;55
114;10;66
114;10;68
114;14;2
114;15;21
114;16;49
114;16;52
114;17;111
114;19;40
114;19;64
114;19;65
114;20;6
114;21;19
114;22;56
114;22;64
114;23;85
114;23;87
114;23;88
114;23;89
114;24;42
114;24;64
114;25;2
114;25;26
114;27;91
114;30;26
114;31;26
114;34;1
114;34;22
114;35;13
114;36;83
114;37;5
114;38;9
114;38;10
114;39;6
114;39;44
114;39;63
114;40;16
114;40;62
114;42;4
114;42;12
114;42;49
114;42;53
114;43;85
114;45;27
114;45;36
114;46;4
114;48;4
114;48;7
114;48;14
114;53;25
114;53;31
114;57;2
114;57;5
114;57;10
114;63;7
114;64;1
114;67;1
114;73;9
114;78;37
114;85;9
114;92;13
114;114;2
115;45;37
115;59;23
116;3;101
116;3;103
116;4;146
116;4;175
116;22;78
117;1;5
117;7;128
117;11;41
117;12;18
117;21;112
118;17;100
119;5;76
119;6;71
119;7;188
119;10;18
119;10;49
119;10;106
119;13;16
119;20;89
119;21;66
119;22;12
119;25;3
119;25;55
119;26;73
119;48;11
119;60;3
120;5;76
120;6;71
120;7;188
120;10;18
120;10;49
120;10;106
120;13;16
120;20;89
120;21;66
120;22;12
120;25;3
120;25;55
120;26;73
120;48;11
120;60;3
120;5;76
120;6;71
120;7;188
120;10;18
120;10;49
120;10;106
120;13;16
120;20;89
120;21;66
120;22;12
120;25;3
120;25;55
120;26;73
120;48;11
120;60;3
120;5;76
120;6;71
120;7;188
120;10;18
120;10;49
120;10;106
120;13;16
120;20;89
120;21;66
120;22;12
120;25;3
120;25;55
120;26;73
120;48;11
120;60;3
121;2;196
121;2;211
121;3;11
121;4;115
121;4;138
121;4;169
121;5;2
121;5;36
121;5;73
121;5;98
121;6;6
121;6;165
121;7;165
121;7;166
121;7;167
121;8;13
121;8;25
121;8;48
121;8;50
121;8;52
121;13;6
121;39;37
121;40;3
121;40;22
121;58;15
121;59;4
121;59;7
121;65;8
121;85;12
122;2;3
122;3;5
122;3;179
122;5;109
122;6;50
122;6;59
122;6;73
122;7;187
122;9;78
122;9;94
122;9;105
122;11;123
122;12;81
122;12;102
122;13;8
122;13;9
122;16;77
122;18;26
122;23;92
122;25;6
122;27;65
122;27;74
122;27;75
122;31;34
122;32;5
122;32;6
122;33;63
122;34;3
122;34;14
122;34;48
122;35;38
122;39;46
122;41;47
122;49;18
122;52;41
122;59;22
122;62;8
122;64;18
122;67;26
122;68;47
122;72;26
122;72;27
122;79;44
123;3;179
123;5;116
123;6;50
123;7;188
123;10;20
123;11;31
123;11;49
123;19;78
123;27;65
123;34;14
123;52;41
123;53;35
123;68;47
123;72;26
124;2;26
124;13;5
124;16;54
124;16;57
124;16;61
124;16;62
124;25;77
124;27;73
124;37;149
124;37;150
124;43;33
124;43;34
124;43;35
125;6;163
125;7;190
125;9;31
125;10;18
125;12;108
125;13;16
125;16;1
125;16;3
125;17;43
125;18;38
125;27;63
125;28;68
125;30;28
125;30;40
125;34;22
125;34;27
125;39;67
125;52;43
125;59;23
126;10;26
126;36;58
126;75;23
127;3;97
127;3;177
127;4;131
127;4;147
127;6;14
127;6;133
127;10;68
127;14;8
127;17;111
127;18;51
127;22;37
127;25;2
127;29;6
127;31;12
127;35;15
127;39;7
127;47;32
127;47;36
127;47;38
127;49;17
127;51;57
127;55;29
127;57;24
127;60;6
127;64;6
128;2;29
128;2;30
128;2;31
128;2;33
128;2;72
128;2;74
128;2;77
128;2;85
128;2;115
128;2;140
128;2;149
128;2;181
128;2;197
128;2;215
128;2;216
128;2;220
128;2;231
128;2;232
128;2;233
128;2;235
128;2;255
128;2;270
128;2;282
128;2;283
128;2;284
128;3;7
128;3;29
128;3;36
128;3;66
128;3;73
128;3;120
128;3;121
128;3;154
128;3;167
128;4;32
128;4;45
128;4;63
128;4;104
128;4;108
128;4;111
128;4;126
128;4;127
128;4;148
128;5;7
128;5;8
128;5;14
128;5;54
128;5;61
128;5;71
128;5;97
128;5;99
128;5;109
128;5;116
128;6;3
128;6;53
128;6;58
128;6;59
128;6;60
128;6;73
128;6;80
128;6;101
128;6;117
128;6;119
128;6;124
128;6;132
128;7;7
128;7;52
128;7;89
128;8;61
128;8;75
128;9;42
128;9;78
128;9;94
128;9;101
128;9;115
128;10;36
128;10;61
128;11;5
128;11;6
128;11;31
128;11;46
128;11;112
128;11;123
128;12;19
128;12;37
128;12;76
128;12;77
128;12;86
128;13;8
128;13;9
128;13;10
128;13;33
128;13;42
128;14;9
128;14;38
128;14;42
128;15;24
128;16;19
128;16;23
128;16;28
128;16;70
128;16;74
128;16;77
128;16;91
128;16;101
128;16;125
128;17;30
128;17;36
128;17;54
128;17;55
128;17;60
128;17;84
128;17;85
128;18;22
128;18;26
128;18;65
128;18;91
128;18;109
128;19;70
128;19;94
128;20;7
128;20;52
128;20;98
128;20;104
128;20;110
128;21;4
128;21;28
128;21;47
128;21;81
128;21;110
128;22;68
128;22;70
128;22;76
128;23;17
128;23;51
128;23;92
128;23;96
128;24;19
128;24;28
128;24;29
128;24;35
128;24;41
128;24;64
128;25;6
128;25;58
128;26;188
128;26;220
128;27;25
128;27;65
128;27;74
128;27;75
128;27;93
128;28;37
128;28;56
128;28;69
128;28;85
128;29;3
128;29;10
128;29;11
128;29;42
128;29;45
128;29;52
128;29;62
128;31;16
128;31;23
128;32;6
128;33;2
128;33;18
128;33;51
128;33;54
128;34;2
128;34;3
128;34;11
128;34;48
128;35;8
128;35;11
128;35;38
128;36;76
128;39;7
128;39;46
128;39;70
128;40;19
128;41;47
128;41;54
128;42;12
128;42;24
128;42;25
128;43;80
128;43;85
128;46;8
128;46;23
128;47;19
128;47;26
128;47;30
128;48;18
128;49;16
128;49;18
128;50;4
128;50;16
128;50;45
128;53;30
128;53;32
128;57;3
128;57;4
128;57;6
128;58;3
128;58;7
128;59;11
128;59;22
128;60;1
128;60;10
128;62;7
128;64;4
128;64;11
128;64;18
128;65;12
128;66;3
128;67;13
128;67;14
128;68;7
128;69;18
128;69;25
128;72;26
128;74;31
128;79;44
128;84;23
128;85;20
128;87;7
128;90;7
128;100;10
128;100;11
129;2;173
129;2;182
129;2;192
129;2;199
129;2;218
129;2;221
129;2;225
129;2;226
129;2;235
129;2;268
129;2;284
129;3;31
129;3;133
129;3;135
129;3;136
129;3;157
129;4;23
129;4;25
129;4;43
129;4;64
129;4;96
129;4;99
129;4;100
129;4;106
129;4;110
129;4;116
129;4;129
129;4;152
129;5;3
129;5;9
129;5;18
129;5;34
129;5;39
129;5;40
129;5;74
129;5;98
129;5;101
129;6;54
129;6;145
129;6;165
129;7;153
129;7;155
129;7;167
129;8;29
129;8;33
129;8;69
129;8;70
129;8;74
129;9;5
129;9;91
129;9;99
129;9;102
129;10;107
129;11;3
129;11;11
129;11;41
129;11;90
129;12;98
129;14;36
129;15;49
129;16;18
129;16;110
129;16;115
129;16;119
129;17;25
129;17;44
129;18;58
129;20;82
129;22;50
129;22;60
129;24;5
129;24;22
129;24;26
129;24;33
129;24;62
129;25;6
129;25;70
129;27;11
129;27;46
129;28;16
129;33;5
129;33;24
129;33;35
129;33;50
129;33;59
129;33;71
129;33;73
129;34;2
129;34;4
129;34;15
129;35;7
129;35;28
129;35;34
129;35;41
129;36;11
129;36;27
129;38;25
129;39;5
129;39;53
129;40;3
129;40;42
129;41;6
129;41;32
129;41;43
129;42;5
129;42;23
129;46;8
129;46;31
129;47;15
129;48;2
129;48;14
129;48;29
129;49;3
129;49;14
129;53;32
129;57;20
129;57;21
129;57;28
129;58;2
129;58;12
129;60;7
129;60;12
129;61;12
129;64;14
129;64;17
129;66;1
129;67;2
129;67;12
129;71;4
129;71;10
129;73;20
129;74;56
129;85;14
130;1;1
130;1;3
130;3;8
130;3;107
130;3;152
130;3;159
130;4;28
130;4;83
130;4;96
130;4;106
130;4;110
130;4;152
130;5;34
130;5;39
130;6;12
130;6;16
130;6;147
130;7;72
130;7;151
130;7;153
130;7;156
130;9;99
130;11;58
130;12;53
130;12;64
130;17;57
130;17;87
130;18;58
130;18;79
130;18;80
130;18;98
130;28;86
130;29;51
130;30;46
130;30;49
130;42;30
130;43;13
130;48;4
130;76;31
131;2;40
131;2;80
131;3;152
131;3;194
131;4;47
131;4;87
131;4;122
131;6;115
131;6;134
131;7;44
131;9;111
131;10;4
131;10;55
131;10;64
131;11;119
131;13;31
131;14;22
131;14;47
131;15;41
131;16;38
131;17;108
131;18;21
131;18;98
131;19;61
131;21;9
131;21;97
131;21;103
131;21;104
131;22;47
131;25;15
131;25;16
131;26;206
131;28;13
131;28;61
131;30;6
131;30;60
131;31;9
131;31;33
131;33;22
131;36;52
131;36;63
131;38;53
131;39;20
131;39;74
131;40;8
131;40;55
131;40;77
131;40;78
131;41;30
131;43;42
131;43;83
131;45;32
131;46;16
131;46;17
131;46;24
131;46;35
131;48;20
131;50;14
131;50;20
131;50;32
131;51;5
131;51;23
131;52;7
131;52;8
131;70;42
131;70;44
131;73;18
131;77;7
132;2;73
132;2;106
132;2;109
132;2;148
132;2;243
132;2;259
132;2;284
132;3;6
132;3;27
132;3;29
132;3;40
132;3;47
132;4;30
132;4;84
132;4;133
132;4;169
132;5;17
132;5;19
132;5;40
132;5;120
132;6;6
132;6;17
132;6;37
132;6;38
132;6;64
132;6;65
132;6;95
132;6;98
132;6;99
132;6;101
132;6;102
132;6;134
132;6;141
132;7;4
132;7;5
132;7;54
132;8;59
132;9;39
132;9;116
132;10;31
132;10;34
132;10;49
132;11;56
132;11;72
132;11;73
132;11;82
132;13;2
132;13;3
132;13;5
132;13;12
132;13;13
132;14;20
132;14;33
132;14;39
132;15;26
132;15;27
132;16;8
132;16;16
132;16;40
132;16;46
132;16;65
132;16;66
132;16;67
132;16;68
132;16;69
132;16;70
132;16;77
132;16;79
132;17;6
132;17;12
132;17;16
132;17;50
132;17;51
132;17;60
132;17;66
132;17;68
132;17;69
132;17;86
132;17;99
132;17;104
132;17;108
132;18;8
132;18;12
132;18;18
132;18;19
132;18;40
132;18;41
132;18;42
132;18;45
132;18;47
132;18;48
132;19;7
132;19;8
132;19;9
132;19;21
132;19;67
132;19;98
132;20;20
132;20;21
132;20;22
132;20;53
132;20;69
132;20;105
132;20;106
132;20;107
132;20;128
132;21;11
132;21;30
132;21;31
132;21;32
132;21;33
132;21;44
132;21;47
132;21;104
132;22;6
132;22;39
132;22;66
132;22;70
132;23;18
132;23;95
132;24;45
132;25;2
132;25;45
132;25;46
132;25;47
132;25;48
132;25;49
132;25;53
132;25;54
132;26;4
132;26;7
132;28;82
132;29;19
132;29;20
132;29;44
132;29;61
132;30;4
132;30;11
132;30;19
132;30;25
132;30;27
132;30;50
132;30;54
132;31;10
132;31;16
132;31;28
132;32;7
132;33;17
132;33;19
132;33;27
132;34;9
132;35;1
132;35;11
132;35;12
132;35;16
132;35;17
132;35;27
132;35;41
132;35;44
132;36;9
132;36;37
132;36;81
132;36;82
132;39;21
132;39;51
132;39;67
132;40;57
132;40;68
132;41;9
132;41;15
132;41;39
132;42;12
132;42;32
132;42;33
132;42;34
132;43;10
132;43;11
132;43;12
132;43;42
132;44;38
132;45;22
132;45;26
132;46;3
132;46;32
132;46;33
132;48;11
132;48;21
132;50;6
132;50;9
132;50;15
132;50;38
132;50;43
132;50;44
132;51;30
132;51;47
132;51;48
132;51;49
132;53;43
132;53;44
132;53;45
132;53;46
132;54;50
132;55;19
132;55;20
132;56;59
132;56;60
132;56;61
132;56;64
132;56;65
132;56;69
132;56;72
132;56;84
132;56;85
132;57;22
132;58;10
132;59;6
132;60;7
132;64;1
132;64;7
132;65;12
132;66;8
132;67;1
132;67;16
132;67;17
132;67;19
132;67;30
132;70;40
132;70;41
132;72;12
132;75;4
132;75;40
132;77;38
132;79;27
132;85;13
132;86;8
132;88;17
132;88;18
132;88;19
132;88;20
132;92;13
133;2;20
133;2;90
133;2;105
133;2;142
133;2;212
133;2;213
133;2;220
133;2;247
133;2;251
133;2;253
133;2;255
133;2;261
133;2;269
133;2;272
133;2;284
133;3;6
133;3;13
133;3;26
133;3;27
133;3;37
133;3;40
133;3;47
133;3;73
133;3;74
133;3;179
133;4;49
133;4;90
133;4;116
133;5;17
133;5;18
133;5;40
133;5;48
133;5;54
133;5;64
133;6;35
133;6;39
133;6;41
133;6;80
133;6;83
133;6;88
133;6;107
133;6;111
133;6;112
133;6;125
133;6;128
133;6;133
